,FIPS,County,State,Date,Confirmed,Deaths,Recovered,Location
12047,06069,San Benito,California,27-03-2020,13,1,0,"San Benito, California, US"
8869,06069,San Benito,California,28-03-2020,14,1,0,"San Benito, California, US"
2505,06069,San Benito,California,29-03-2020,14,1,0,"San Benito, California, US"
5687,06069,San Benito,California,29-03-2020,14,1,0,"San Benito, California, US"
25543,06071,San Bernardino,California,22-03-2020,17,0,0,"San Bernardino, California, US"
24759,06071,San Bernardino,California,23-03-2020,17,0,0,"San Bernardino, California, US"
21581,06071,San Bernardino,California,24-03-2020,31,0,0,"San Bernardino, California, US"
18404,06071,San Bernardino,California,25-03-2020,38,1,0,"San Bernardino, California, US"
15229,06071,San Bernardino,California,26-03-2020,54,2,0,"San Bernardino, California, US"
12048,06071,San Bernardino,California,27-03-2020,54,3,0,"San Bernardino, California, US"
8870,06071,San Bernardino,California,28-03-2020,76,3,0,"San Bernardino, California, US"
2506,06071,San Bernardino,California,29-03-2020,76,3,0,"San Bernardino, California, US"
5688,06071,San Bernardino,California,29-03-2020,76,3,0,"San Bernardino, California, US"
25530,06073,San Diego,California,22-03-2020,155,0,0,"San Diego, California, US"
24760,06073,San Diego,California,23-03-2020,201,1,0,"San Diego, California, US"
21582,06073,San Diego,California,24-03-2020,226,1,0,"San Diego, California, US"
18405,06073,San Diego,California,25-03-2020,238,2,0,"San Diego, California, US"
15230,06073,San Diego,California,26-03-2020,293,3,0,"San Diego, California, US"
12049,06073,San Diego,California,27-03-2020,341,3,0,"San Diego, California, US"
8871,06073,San Diego,California,28-03-2020,413,6,0,"San Diego, California, US"
2507,06073,San Diego,California,29-03-2020,484,7,0,"San Diego, California, US"
5689,06073,San Diego,California,29-03-2020,484,7,0,"San Diego, California, US"
25532,06075,San Francisco,California,22-03-2020,108,0,0,"San Francisco, California, US"
24761,06075,San Francisco,California,23-03-2020,131,0,0,"San Francisco, California, US"
21583,06075,San Francisco,California,24-03-2020,152,0,0,"San Francisco, California, US"
18406,06075,San Francisco,California,25-03-2020,178,1,0,"San Francisco, California, US"
15231,06075,San Francisco,California,26-03-2020,223,2,0,"San Francisco, California, US"
12050,06075,San Francisco,California,27-03-2020,279,3,0,"San Francisco, California, US"
8872,06075,San Francisco,California,28-03-2020,308,4,0,"San Francisco, California, US"
2508,06075,San Francisco,California,29-03-2020,340,4,0,"San Francisco, California, US"
5690,06075,San Francisco,California,29-03-2020,340,4,0,"San Francisco, California, US"
25538,06077,San Joaquin,California,22-03-2020,31,2,0,"San Joaquin, California, US"
24763,06077,San Joaquin,California,23-03-2020,41,2,0,"San Joaquin, California, US"
21585,06077,San Joaquin,California,24-03-2020,51,2,0,"San Joaquin, California, US"
18408,06077,San Joaquin,California,25-03-2020,68,3,0,"San Joaquin, California, US"
15233,06077,San Joaquin,California,26-03-2020,71,3,0,"San Joaquin, California, US"
12052,06077,San Joaquin,California,27-03-2020,90,3,0,"San Joaquin, California, US"
8874,06077,San Joaquin,California,28-03-2020,93,4,0,"San Joaquin, California, US"
2510,06077,San Joaquin,California,29-03-2020,113,4,0,"San Joaquin, California, US"
5692,06077,San Joaquin,California,29-03-2020,113,4,0,"San Joaquin, California, US"
25540,06079,San Luis Obispo,California,22-03-2020,27,0,0,"San Luis Obispo, California, US"
24768,06079,San Luis Obispo,California,23-03-2020,27,0,0,"San Luis Obispo, California, US"
21590,06079,San Luis Obispo,California,24-03-2020,42,0,0,"San Luis Obispo, California, US"
18413,06079,San Luis Obispo,California,25-03-2020,46,0,0,"San Luis Obispo, California, US"
15238,06079,San Luis Obispo,California,26-03-2020,54,0,0,"San Luis Obispo, California, US"
12057,06079,San Luis Obispo,California,27-03-2020,59,0,0,"San Luis Obispo, California, US"
8879,06079,San Luis Obispo,California,28-03-2020,67,0,0,"San Luis Obispo, California, US"
2515,06079,San Luis Obispo,California,29-03-2020,67,0,0,"San Luis Obispo, California, US"
5697,06079,San Luis Obispo,California,29-03-2020,67,0,0,"San Luis Obispo, California, US"
25531,06081,San Mateo,California,22-03-2020,117,1,0,"San Mateo, California, US"
24769,06081,San Mateo,California,23-03-2020,142,1,0,"San Mateo, California, US"
21591,06081,San Mateo,California,24-03-2020,161,1,0,"San Mateo, California, US"
18414,06081,San Mateo,California,25-03-2020,165,5,0,"San Mateo, California, US"
15239,06081,San Mateo,California,26-03-2020,195,5,0,"San Mateo, California, US"
12058,06081,San Mateo,California,27-03-2020,239,6,0,"San Mateo, California, US"
8880,06081,San Mateo,California,28-03-2020,274,6,0,"San Mateo, California, US"
2516,06081,San Mateo,California,29-03-2020,277,6,0,"San Mateo, California, US"
5698,06081,San Mateo,California,29-03-2020,277,6,0,"San Mateo, California, US"
25546,06083,Santa Barbara,California,22-03-2020,13,0,0,"Santa Barbara, California, US"
24781,06083,Santa Barbara,California,23-03-2020,18,0,0,"Santa Barbara, California, US"
21603,06083,Santa Barbara,California,24-03-2020,18,0,0,"Santa Barbara, California, US"
18426,06083,Santa Barbara,California,25-03-2020,24,0,0,"Santa Barbara, California, US"
15251,06083,Santa Barbara,California,26-03-2020,26,0,0,"Santa Barbara, California, US"
12070,06083,Santa Barbara,California,27-03-2020,32,0,0,"Santa Barbara, California, US"
8892,06083,Santa Barbara,California,28-03-2020,47,0,0,"Santa Barbara, California, US"
2528,06083,Santa Barbara,California,29-03-2020,64,0,0,"Santa Barbara, California, US"
5710,06083,Santa Barbara,California,29-03-2020,64,0,0,"Santa Barbara, California, US"
25529,06085,Santa Clara,California,22-03-2020,263,8,0,"Santa Clara, California, US"
24782,06085,Santa Clara,California,23-03-2020,302,10,0,"Santa Clara, California, US"
21604,06085,Santa Clara,California,24-03-2020,375,16,0,"Santa Clara, California, US"
18427,06085,Santa Clara,California,25-03-2020,459,17,0,"Santa Clara, California, US"
15252,06085,Santa Clara,California,26-03-2020,542,19,0,"Santa Clara, California, US"
12071,06085,Santa Clara,California,27-03-2020,574,20,0,"Santa Clara, California, US"
8893,06085,Santa Clara,California,28-03-2020,591,25,0,"Santa Clara, California, US"
2529,06085,Santa Clara,California,29-03-2020,646,25,0,"Santa Clara, California, US"
5711,06085,Santa Clara,California,29-03-2020,646,25,0,"Santa Clara, California, US"
25544,06087,Santa Cruz,California,22-03-2020,15,0,0,"Santa Cruz, California, US"
24784,06087,Santa Cruz,California,23-03-2020,22,0,0,"Santa Cruz, California, US"
21606,06087,Santa Cruz,California,24-03-2020,22,0,0,"Santa Cruz, California, US"
18429,06087,Santa Cruz,California,25-03-2020,24,0,0,"Santa Cruz, California, US"
15254,06087,Santa Cruz,California,26-03-2020,25,0,0,"Santa Cruz, California, US"
12073,06087,Santa Cruz,California,27-03-2020,32,0,0,"Santa Cruz, California, US"
8895,06087,Santa Cruz,California,28-03-2020,34,0,0,"Santa Cruz, California, US"
2531,06087,Santa Cruz,California,29-03-2020,41,1,0,"Santa Cruz, California, US"
5713,06087,Santa Cruz,California,29-03-2020,41,1,0,"Santa Cruz, California, US"
25561,06089,Shasta,California,22-03-2020,1,0,0,"Shasta, California, US"
24840,06089,Shasta,California,23-03-2020,2,0,0,"Shasta, California, US"
21662,06089,Shasta,California,24-03-2020,2,0,0,"Shasta, California, US"
18485,06089,Shasta,California,25-03-2020,3,1,0,"Shasta, California, US"
15310,06089,Shasta,California,26-03-2020,3,1,0,"Shasta, California, US"
12129,06089,Shasta,California,27-03-2020,3,1,0,"Shasta, California, US"
8951,06089,Shasta,California,28-03-2020,3,1,0,"Shasta, California, US"
2587,06089,Shasta,California,29-03-2020,4,1,0,"Shasta, California, US"
5769,06089,Shasta,California,29-03-2020,4,1,0,"Shasta, California, US"
26728,06091,Sierra,California,22-03-2020,0,0,0,"Sierra, California, US"
24867,06091,Sierra,California,23-03-2020,0,0,0,"Sierra, California, US"
21689,06091,Sierra,California,24-03-2020,0,0,0,"Sierra, California, US"
18512,06091,Sierra,California,25-03-2020,0,0,0,"Sierra, California, US"
15337,06091,Sierra,California,26-03-2020,0,0,0,"Sierra, California, US"
12156,06091,Sierra,California,27-03-2020,0,0,0,"Sierra, California, US"
8978,06091,Sierra,California,28-03-2020,0,0,0,"Sierra, California, US"
2614,06091,Sierra,California,29-03-2020,0,0,0,"Sierra, California, US"
5796,06091,Sierra,California,29-03-2020,0,0,0,"Sierra, California, US"
25559,06093,Siskiyou,California,22-03-2020,2,0,0,"Siskiyou, California, US"
24875,06093,Siskiyou,California,23-03-2020,2,0,0,"Siskiyou, California, US"
21697,06093,Siskiyou,California,24-03-2020,2,0,0,"Siskiyou, California, US"
18520,06093,Siskiyou,California,25-03-2020,3,0,0,"Siskiyou, California, US"
15345,06093,Siskiyou,California,26-03-2020,3,0,0,"Siskiyou, California, US"
12164,06093,Siskiyou,California,27-03-2020,3,0,0,"Siskiyou, California, US"
8986,06093,Siskiyou,California,28-03-2020,3,0,0,"Siskiyou, California, US"
2622,06093,Siskiyou,California,29-03-2020,3,0,0,"Siskiyou, California, US"
5804,06093,Siskiyou,California,29-03-2020,3,0,0,"Siskiyou, California, US"
25545,06095,Solano,California,22-03-2020,13,0,0,"Solano, California, US"
24889,06095,Solano,California,23-03-2020,14,0,0,"Solano, California, US"
21711,06095,Solano,California,24-03-2020,21,0,0,"Solano, California, US"
18534,06095,Solano,California,25-03-2020,24,0,0,"Solano, California, US"
15359,06095,Solano,California,26-03-2020,31,0,0,"Solano, California, US"
12178,06095,Solano,California,27-03-2020,34,0,0,"Solano, California, US"
9000,06095,Solano,California,28-03-2020,34,0,0,"Solano, California, US"
2636,06095,Solano,California,29-03-2020,34,0,0,"Solano, California, US"
5818,06095,Solano,California,29-03-2020,34,0,0,"Solano, California, US"
25542,06097,Sonoma,California,22-03-2020,22,1,0,"Sonoma, California, US"
24895,06097,Sonoma,California,23-03-2020,29,1,0,"Sonoma, California, US"
21717,06097,Sonoma,California,24-03-2020,29,1,0,"Sonoma, California, US"
18540,06097,Sonoma,California,25-03-2020,34,1,0,"Sonoma, California, US"
15365,06097,Sonoma,California,26-03-2020,37,1,0,"Sonoma, California, US"
12184,06097,Sonoma,California,27-03-2020,44,1,0,"Sonoma, California, US"
9006,06097,Sonoma,California,28-03-2020,50,1,0,"Sonoma, California, US"
2642,06097,Sonoma,California,29-03-2020,58,1,0,"Sonoma, California, US"
5824,06097,Sonoma,California,29-03-2020,58,1,0,"Sonoma, California, US"
25554,06099,Stanislaus,California,22-03-2020,5,0,0,"Stanislaus, California, US"
24933,06099,Stanislaus,California,23-03-2020,8,0,0,"Stanislaus, California, US"
21755,06099,Stanislaus,California,24-03-2020,11,0,0,"Stanislaus, California, US"
18578,06099,Stanislaus,California,25-03-2020,12,0,0,"Stanislaus, California, US"
15403,06099,Stanislaus,California,26-03-2020,13,0,0,"Stanislaus, California, US"
12222,06099,Stanislaus,California,27-03-2020,17,0,0,"Stanislaus, California, US"
9044,06099,Stanislaus,California,28-03-2020,23,0,0,"Stanislaus, California, US"
2680,06099,Stanislaus,California,29-03-2020,29,0,0,"Stanislaus, California, US"
5862,06099,Stanislaus,California,29-03-2020,29,0,0,"Stanislaus, California, US"
26729,06101,Sutter,California,22-03-2020,0,0,0,"Sutter, California, US"
24999,06101,Sutter,California,23-03-2020,0,0,0,"Sutter, California, US"
21821,06101,Sutter,California,24-03-2020,0,0,0,"Sutter, California, US"
18644,06101,Sutter,California,25-03-2020,0,0,0,"Sutter, California, US"
15469,06101,Sutter,California,26-03-2020,2,0,0,"Sutter, California, US"
12288,06101,Sutter,California,27-03-2020,2,0,0,"Sutter, California, US"
9110,06101,Sutter,California,28-03-2020,3,0,0,"Sutter, California, US"
2746,06101,Sutter,California,29-03-2020,6,0,0,"Sutter, California, US"
5928,06101,Sutter,California,29-03-2020,6,0,0,"Sutter, California, US"
26730,06103,Tehama,California,22-03-2020,0,0,0,"Tehama, California, US"
25030,06103,Tehama,California,23-03-2020,0,0,0,"Tehama, California, US"
21852,06103,Tehama,California,24-03-2020,0,0,0,"Tehama, California, US"
18675,06103,Tehama,California,25-03-2020,0,0,0,"Tehama, California, US"
15500,06103,Tehama,California,26-03-2020,0,0,0,"Tehama, California, US"
12319,06103,Tehama,California,27-03-2020,0,0,0,"Tehama, California, US"
9141,06103,Tehama,California,28-03-2020,0,0,0,"Tehama, California, US"
2777,06103,Tehama,California,29-03-2020,0,0,0,"Tehama, California, US"
5959,06103,Tehama,California,29-03-2020,0,0,0,"Tehama, California, US"
26731,06105,Trinity,California,22-03-2020,0,0,0,"Trinity, California, US"
25083,06105,Trinity,California,23-03-2020,0,0,0,"Trinity, California, US"
21905,06105,Trinity,California,24-03-2020,0,0,0,"Trinity, California, US"
18728,06105,Trinity,California,25-03-2020,0,0,0,"Trinity, California, US"
15553,06105,Trinity,California,26-03-2020,0,0,0,"Trinity, California, US"
12372,06105,Trinity,California,27-03-2020,0,0,0,"Trinity, California, US"
9194,06105,Trinity,California,28-03-2020,0,0,0,"Trinity, California, US"
2830,06105,Trinity,California,29-03-2020,0,0,0,"Trinity, California, US"
6012,06105,Trinity,California,29-03-2020,0,0,0,"Trinity, California, US"
25548,06107,Tulare,California,22-03-2020,12,0,0,"Tulare, California, US"
25090,06107,Tulare,California,23-03-2020,16,0,0,"Tulare, California, US"
21912,06107,Tulare,California,24-03-2020,17,0,0,"Tulare, California, US"
18735,06107,Tulare,California,25-03-2020,17,0,0,"Tulare, California, US"
15560,06107,Tulare,California,26-03-2020,18,0,0,"Tulare, California, US"
12379,06107,Tulare,California,27-03-2020,20,0,0,"Tulare, California, US"
9201,06107,Tulare,California,28-03-2020,24,0,0,"Tulare, California, US"
2837,06107,Tulare,California,29-03-2020,29,1,0,"Tulare, California, US"
6019,06107,Tulare,California,29-03-2020,29,1,0,"Tulare, California, US"
26732,06109,Tuolumne,California,22-03-2020,0,0,0,"Tuolumne, California, US"
25093,06109,Tuolumne,California,23-03-2020,0,0,0,"Tuolumne, California, US"
21915,06109,Tuolumne,California,24-03-2020,0,0,0,"Tuolumne, California, US"
18738,06109,Tuolumne,California,25-03-2020,0,0,0,"Tuolumne, California, US"
15563,06109,Tuolumne,California,26-03-2020,0,0,0,"Tuolumne, California, US"
12382,06109,Tuolumne,California,27-03-2020,0,0,0,"Tuolumne, California, US"
9204,06109,Tuolumne,California,28-03-2020,0,0,0,"Tuolumne, California, US"
2840,06109,Tuolumne,California,29-03-2020,0,0,0,"Tuolumne, California, US"
6022,06109,Tuolumne,California,29-03-2020,0,0,0,"Tuolumne, California, US"
25541,06111,Ventura,California,22-03-2020,25,0,0,"Ventura, California, US"
25170,06111,Ventura,California,23-03-2020,30,1,0,"Ventura, California, US"
21991,06111,Ventura,California,24-03-2020,35,1,0,"Ventura, California, US"
18813,06111,Ventura,California,25-03-2020,39,1,0,"Ventura, California, US"
15636,06111,Ventura,California,26-03-2020,50,1,0,"Ventura, California, US"
12462,06111,Ventura,California,27-03-2020,61,1,0,"Ventura, California, US"
9281,06111,Ventura,California,28-03-2020,83,3,0,"Ventura, California, US"
2921,06111,Ventura,California,29-03-2020,98,3,0,"Ventura, California, US"
6103,06111,Ventura,California,29-03-2020,98,3,0,"Ventura, California, US"
25550,06113,Yolo,California,22-03-2020,6,0,0,"Yolo, California, US"
25410,06113,Yolo,California,23-03-2020,6,1,0,"Yolo, California, US"
22230,06113,Yolo,California,24-03-2020,8,1,0,"Yolo, California, US"
19052,06113,Yolo,California,25-03-2020,10,1,0,"Yolo, California, US"
15875,06113,Yolo,California,26-03-2020,11,1,0,"Yolo, California, US"
12701,06113,Yolo,California,27-03-2020,13,1,0,"Yolo, California, US"
9520,06113,Yolo,California,28-03-2020,16,1,0,"Yolo, California, US"
3160,06113,Yolo,California,29-03-2020,16,1,0,"Yolo, California, US"
6342,06113,Yolo,California,29-03-2020,16,1,0,"Yolo, California, US"
25560,06115,Yuba,California,22-03-2020,2,0,0,"Yuba, California, US"
25417,06115,Yuba,California,23-03-2020,3,0,0,"Yuba, California, US"
22237,06115,Yuba,California,24-03-2020,3,0,0,"Yuba, California, US"
19059,06115,Yuba,California,25-03-2020,0,0,0,"Yuba, California, US"
15882,06115,Yuba,California,26-03-2020,3,0,0,"Yuba, California, US"
12708,06115,Yuba,California,27-03-2020,3,0,0,"Yuba, California, US"
9527,06115,Yuba,California,28-03-2020,3,0,0,"Yuba, California, US"
3167,06115,Yuba,California,29-03-2020,3,0,0,"Yuba, California, US"
6349,06115,Yuba,California,29-03-2020,3,0,0,"Yuba, California, US"
25637,12001,Alachua,Florida,22-03-2020,35,0,0,"Alachua, Florida, US"
22275,12001,Alachua,Florida,23-03-2020,36,0,0,"Alachua, Florida, US"
19097,12001,Alachua,Florida,24-03-2020,37,0,0,"Alachua, Florida, US"
15920,12001,Alachua,Florida,25-03-2020,45,0,0,"Alachua, Florida, US"
12746,12001,Alachua,Florida,26-03-2020,49,0,0,"Alachua, Florida, US"
9565,12001,Alachua,Florida,27-03-2020,57,0,0,"Alachua, Florida, US"
6387,12001,Alachua,Florida,28-03-2020,67,0,0,"Alachua, Florida, US"
23,12001,Alachua,Florida,29-03-2020,71,0,0,"Alachua, Florida, US"
3205,12001,Alachua,Florida,29-03-2020,71,0,0,"Alachua, Florida, US"
25665,12003,Baker,Florida,22-03-2020,2,0,0,"Baker, Florida, US"
22368,12003,Baker,Florida,23-03-2020,3,0,0,"Baker, Florida, US"
19190,12003,Baker,Florida,24-03-2020,4,0,0,"Baker, Florida, US"
16013,12003,Baker,Florida,25-03-2020,5,0,0,"Baker, Florida, US"
12839,12003,Baker,Florida,26-03-2020,5,0,0,"Baker, Florida, US"
9658,12003,Baker,Florida,27-03-2020,7,0,0,"Baker, Florida, US"
6480,12003,Baker,Florida,28-03-2020,7,0,0,"Baker, Florida, US"
116,12003,Baker,Florida,29-03-2020,7,0,0,"Baker, Florida, US"
3298,12003,Baker,Florida,29-03-2020,7,0,0,"Baker, Florida, US"
25672,12005,Bay,Florida,22-03-2020,1,0,0,"Bay, Florida, US"
22402,12005,Bay,Florida,23-03-2020,1,0,0,"Bay, Florida, US"
19224,12005,Bay,Florida,24-03-2020,1,0,0,"Bay, Florida, US"
16047,12005,Bay,Florida,25-03-2020,1,0,0,"Bay, Florida, US"
